URL,SHA,Test Count,Module Name,Test Name,Category,Version
https://github.com/alibaba/fastjson,57d0434ab01c55e719bb52f3ec96bf12cad0e46c,4470,fastjson,com.alibaba.json.bvt.issue_1600.Issue1679.test_for_issue,OD,Comprehensive
https://github.com/alibaba/fastjson,57d0434ab01c55e719bb52f3ec96bf12cad0e46c,4470,fastjson,com.alibaba.json.bvt.issue_1700.Issue1769.test_for_issue,OD,Comprehensive
https://github.com/alibaba/fastjson,57d0434ab01c55e719bb52f3ec96bf12cad0e46c,4470,fastjson,com.alibaba.json.bvt.issue_1900.Issue1977.test_for_issue,OD,Comprehensive
https://github.com/alibaba/fastjson,57d0434ab01c55e719bb52f3ec96bf12cad0e46c,4470,fastjson,com.alibaba.json.bvt.parser.deser.AbstractSerializeTest.test_mapping_1,NO,Comprehensive
https://github.com/alibaba/fastjson,57d0434ab01c55e719bb52f3ec96bf12cad0e46c,4470,fastjson,com.alibaba.json.bvt.parser.deser.AbstractSerializeTest.test_mapping_2,NO,Comprehensive
https://github.com/alibaba/fastjson,57d0434ab01c55e719bb52f3ec96bf12cad0e46c,4470,fastjson,com.alibaba.json.bvt.serializer.JSONFieldTest5.test_jsonField,OD,Comprehensive
https://github.com/alibaba/fastjson,57d0434ab01c55e719bb52f3ec96bf12cad0e46c,4470,fastjson,com.alibaba.json.bvt.serializer.JSONSerializerTest2.test_0,OD,Comprehensive
https://github.com/alibaba/fastjson,57d0434ab01c55e719bb52f3ec96bf12cad0e46c,4470,fastjson,com.alibaba.json.bvt.serializer.MaxBufSizeTest.test_max_buf,OD,Comprehensive
https://github.com/alibaba/fastjson,57d0434ab01c55e719bb52f3ec96bf12cad0e46c,4470,fastjson,com.alibaba.json.bvt.serializer.date.DateTest4_indian.test_date,OD,Comprehensive
https://github.com/alibaba/fastjson,57d0434ab01c55e719bb52f3ec96bf12cad0e46c,4470,fastjson,com.alibaba.json.bvt.serializer.date.DateTest5_iso8601.test_date,OD,Comprehensive
https://github.com/apache/hadoop,cc2babc1f75c93bf89a8f10da525f944c15d02ea,125,hadoop-hadoop-common-project-hadoop-auth,org.apache.hadoop.security.authentication.util.TestKerberosName.testRules,OD,Comprehensive
https://github.com/apache/hadoop,cc2babc1f75c93bf89a8f10da525f944c15d02ea,22,hadoop-hadoop-yarn-project-hadoop-yarn-hadoop-yarn-server-hadoop-yarn-server-timeline-pluginstorage,org.apache.hadoop.registry.client.binding.TestRegistryOperationUtils.testUsernameExtractionEnvVarOverrride,OD,Comprehensive
https://github.com/apache/hadoop,cc2babc1f75c93bf89a8f10da525f944c15d02ea,22,hadoop-hadoop-yarn-project-hadoop-yarn-hadoop-yarn-server-hadoop-yarn-server-timeline-pluginstorage,org.apache.hadoop.registry.client.impl.TestCuratorService.testRM,NO,Comprehensive
https://github.com/apache/hadoop,cc2babc1f75c93bf89a8f10da525f944c15d02ea,22,hadoop-hadoop-yarn-project-hadoop-yarn-hadoop-yarn-server-hadoop-yarn-server-timeline-pluginstorage,org.apache.hadoop.registry.secure.TestSecureLogins.testDefaultRealmValid,NO,Comprehensive
https://github.com/apache/hadoop,cc2babc1f75c93bf89a8f10da525f944c15d02ea,22,hadoop-hadoop-yarn-project-hadoop-yarn-hadoop-yarn-server-hadoop-yarn-server-timeline-pluginstorage,org.apache.hadoop.registry.secure.TestSecureLogins.testKerberosRulesValid,OD,Comprehensive
https://github.com/apache/hadoop,cc2babc1f75c93bf89a8f10da525f944c15d02ea,22,hadoop-hadoop-yarn-project-hadoop-yarn-hadoop-yarn-server-hadoop-yarn-server-timeline-pluginstorage,org.apache.hadoop.registry.secure.TestSecureLogins.testUGILogin,NO,Comprehensive
https://github.com/apache/hadoop,cc2babc1f75c93bf89a8f10da525f944c15d02ea,22,hadoop-hadoop-yarn-project-hadoop-yarn-hadoop-yarn-server-hadoop-yarn-server-timeline-pluginstorage,org.apache.hadoop.yarn.server.timeline.TestEntityGroupFSTimelineStore.testCleanLogs,OD,Comprehensive
https://github.com/apache/hadoop,cc2babc1f75c93bf89a8f10da525f944c15d02ea,22,hadoop-hadoop-yarn-project-hadoop-yarn-hadoop-yarn-server-hadoop-yarn-server-timeline-pluginstorage,org.apache.hadoop.yarn.server.timeline.TestEntityGroupFSTimelineStore.testGetEntityPluginRead,NO,Comprehensive
https://github.com/apache/hadoop,cc2babc1f75c93bf89a8f10da525f944c15d02ea,22,hadoop-hadoop-yarn-project-hadoop-yarn-hadoop-yarn-server-hadoop-yarn-server-timeline-pluginstorage,org.apache.hadoop.yarn.server.timeline.TestEntityGroupFSTimelineStore.testMoveToDone,NO,Comprehensive
https://github.com/apache/hadoop,cc2babc1f75c93bf89a8f10da525f944c15d02ea,22,hadoop-hadoop-yarn-project-hadoop-yarn-hadoop-yarn-server-hadoop-yarn-server-timeline-pluginstorage,org.apache.hadoop.yarn.server.timeline.TestEntityGroupFSTimelineStore.testParseSummaryLogs,NO,Comprehensive
https://github.com/apache/hadoop,cc2babc1f75c93bf89a8f10da525f944c15d02ea,22,hadoop-hadoop-yarn-project-hadoop-yarn-hadoop-yarn-server-hadoop-yarn-server-timeline-pluginstorage,org.apache.hadoop.yarn.server.timeline.TestEntityGroupFSTimelineStore.testSummaryRead,OD,Comprehensive
https://github.com/apache/hadoop,cc2babc1f75c93bf89a8f10da525f944c15d02ea,22,hadoop-hadoop-yarn-project-hadoop-yarn-hadoop-yarn-server-hadoop-yarn-server-timeline-pluginstorage,org.apache.hadoop.yarn.server.timeline.TestLogInfo.testMatchesGroupId,OD,Comprehensive
https://github.com/apache/hadoop,cc2babc1f75c93bf89a8f10da525f944c15d02ea,22,hadoop-hadoop-yarn-project-hadoop-yarn-hadoop-yarn-server-hadoop-yarn-server-timeline-pluginstorage,org.apache.hadoop.yarn.server.timeline.TestLogInfo.testParseBrokenEntity,NO,Comprehensive
https://github.com/apache/hadoop,cc2babc1f75c93bf89a8f10da525f944c15d02ea,22,hadoop-hadoop-yarn-project-hadoop-yarn-hadoop-yarn-server-hadoop-yarn-server-timeline-pluginstorage,org.apache.hadoop.yarn.server.timeline.TestLogInfo.testParseDomain,OD,Comprehensive
https://github.com/apache/hadoop,cc2babc1f75c93bf89a8f10da525f944c15d02ea,22,hadoop-hadoop-yarn-project-hadoop-yarn-hadoop-yarn-server-hadoop-yarn-server-timeline-pluginstorage,org.apache.hadoop.yarn.server.timeline.TestLogInfo.testParseEntity,NO,Comprehensive
https://github.com/apache/hadoop,cc2babc1f75c93bf89a8f10da525f944c15d02ea,76,hadoop-hadoop-yarn-project-hadoop-yarn-hadoop-yarn-server-hadoop-yarn-server-timelineservice,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testAbout,OD,Comprehensive
https://github.com/apache/hadoop,cc2babc1f75c93bf89a8f10da525f944c15d02ea,76,hadoop-hadoop-yarn-project-hadoop-yarn-hadoop-yarn-server-hadoop-yarn-server-timelineservice,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testGetAppAttempt,OD,Comprehensive
https://github.com/apache/hadoop,cc2babc1f75c93bf89a8f10da525f944c15d02ea,76,hadoop-hadoop-yarn-project-hadoop-yarn-hadoop-yarn-server-hadoop-yarn-server-timelineservice,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testGetAppAttempts,OD,Comprehensive
https://github.com/apache/hadoop,cc2babc1f75c93bf89a8f10da525f944c15d02ea,76,hadoop-hadoop-yarn-project-hadoop-yarn-hadoop-yarn-server-hadoop-yarn-server-timelineservice,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testGetContainer,OD,Comprehensive
https://github.com/apache/hadoop,cc2babc1f75c93bf89a8f10da525f944c15d02ea,76,hadoop-hadoop-yarn-project-hadoop-yarn-hadoop-yarn-server-hadoop-yarn-server-timelineservice,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testGetContainers,OD,Comprehensive
https://github.com/apache/hadoop,cc2babc1f75c93bf89a8f10da525f944c15d02ea,76,hadoop-hadoop-yarn-project-hadoop-yarn-hadoop-yarn-server-hadoop-yarn-server-timelineservice,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testGetEntities,OD,Comprehensive
https://github.com/apache/hadoop,cc2babc1f75c93bf89a8f10da525f944c15d02ea,76,hadoop-hadoop-yarn-project-hadoop-yarn-hadoop-yarn-server-hadoop-yarn-server-timelineservice,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testGetEntitiesBasedOnCreatedTime,OD,Comprehensive
https://github.com/apache/hadoop,cc2babc1f75c93bf89a8f10da525f944c15d02ea,76,hadoop-hadoop-yarn-project-hadoop-yarn-hadoop-yarn-server-hadoop-yarn-server-timelineservice,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testGetEntitiesByConfigFilters,OD,Comprehensive
https://github.com/apache/hadoop,cc2babc1f75c93bf89a8f10da525f944c15d02ea,76,hadoop-hadoop-yarn-project-hadoop-yarn-hadoop-yarn-server-hadoop-yarn-server-timelineservice,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testGetEntitiesByEventFilters,OD,Comprehensive
https://github.com/apache/hadoop,cc2babc1f75c93bf89a8f10da525f944c15d02ea,76,hadoop-hadoop-yarn-project-hadoop-yarn-hadoop-yarn-server-hadoop-yarn-server-timelineservice,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testGetEntitiesByInfoFilters,OD,Comprehensive
https://github.com/apache/hadoop,cc2babc1f75c93bf89a8f10da525f944c15d02ea,76,hadoop-hadoop-yarn-project-hadoop-yarn-hadoop-yarn-server-hadoop-yarn-server-timelineservice,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testGetEntitiesByMetricFilters,OD,Comprehensive
https://github.com/apache/hadoop,cc2babc1f75c93bf89a8f10da525f944c15d02ea,76,hadoop-hadoop-yarn-project-hadoop-yarn-hadoop-yarn-server-hadoop-yarn-server-timelineservice,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testGetEntitiesByRelations,OD,Comprehensive
https://github.com/apache/hadoop,cc2babc1f75c93bf89a8f10da525f944c15d02ea,76,hadoop-hadoop-yarn-project-hadoop-yarn-hadoop-yarn-server-hadoop-yarn-server-timelineservice,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testGetEntitiesNoMatch,OD,Comprehensive
https://github.com/apache/hadoop,cc2babc1f75c93bf89a8f10da525f944c15d02ea,76,hadoop-hadoop-yarn-project-hadoop-yarn-hadoop-yarn-server-hadoop-yarn-server-timelineservice,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testGetEntitiesWithLimit,OD,Comprehensive
