slug,idf_name,idf_module,idf_sha,idf_flaky_type,idf_failures,idf_rounds,idf_perc_fail,first_name,first_module,first_sha,idf_uniq_name,first_failures,first_rounds
doanduyhai/Achilles,info.archinnov.achilles.embedded.PortFinderTest.try_to_find_first_port,Achilles-achilles-embedded,e3099bdce342910951c4862c78751fd81ed4552e,NO,1,101,99,info.archinnov.achilles.embedded.PortFinderTest.try_to_find_first_port,Achilles-achilles-common,bb92741c7b6df652ee493f396f40e97364c537e5,info.archinnov.achilles.embedded.PortFinderTest.try_to_find_first_port,,101
doanduyhai/Achilles,info.archinnov.achilles.embedded.PortFinderTest.try_to_find_first_port,Achilles-achilles-embedded,e3099bdce342910951c4862c78751fd81ed4552e,NO,1,101,99,info.archinnov.achilles.embedded.PortFinderTest.try_to_find_first_port,Achilles-achilles-core,bb92741c7b6df652ee493f396f40e97364c537e5,info.archinnov.achilles.embedded.PortFinderTest.try_to_find_first_port,,101
doanduyhai/Achilles,info.archinnov.achilles.embedded.PortFinderTest.try_to_find_first_port,Achilles-achilles-embedded,e3099bdce342910951c4862c78751fd81ed4552e,NO,1,101,99,info.archinnov.achilles.embedded.PortFinderTest.try_to_find_first_port,Achilles-achilles-embedded,bb92741c7b6df652ee493f396f40e97364c537e5,info.archinnov.achilles.embedded.PortFinderTest.try_to_find_first_port,,101
doanduyhai/Achilles,info.archinnov.achilles.embedded.PortFinderTest.try_to_find_first_port,Achilles-achilles-embedded,e3099bdce342910951c4862c78751fd81ed4552e,NO,1,101,99,info.archinnov.achilles.embedded.PortFinderTest.try_to_find_first_port,Achilles-achilles-junit,bb92741c7b6df652ee493f396f40e97364c537e5,info.archinnov.achilles.embedded.PortFinderTest.try_to_find_first_port,,101
doanduyhai/Achilles,info.archinnov.achilles.embedded.PortFinderTest.try_to_find_first_port,Achilles-achilles-embedded,e3099bdce342910951c4862c78751fd81ed4552e,NO,1,101,99,info.archinnov.achilles.embedded.PortFinderTest.try_to_find_first_port,Achilles-integration-test-2_1,bb92741c7b6df652ee493f396f40e97364c537e5,info.archinnov.achilles.embedded.PortFinderTest.try_to_find_first_port,,89
doanduyhai/Achilles,info.archinnov.achilles.embedded.PortFinderTest.try_to_find_first_port,Achilles-achilles-embedded,e3099bdce342910951c4862c78751fd81ed4552e,NO,1,101,99,info.archinnov.achilles.embedded.PortFinderTest.try_to_find_first_port,Achilles-integration-test-2_2,bb92741c7b6df652ee493f396f40e97364c537e5,info.archinnov.achilles.embedded.PortFinderTest.try_to_find_first_port,,8
doanduyhai/Achilles,info.archinnov.achilles.embedded.PortFinderTest.try_to_find_first_port,Achilles-achilles-embedded,e3099bdce342910951c4862c78751fd81ed4552e,NO,1,101,99,info.archinnov.achilles.embedded.PortFinderTest.try_to_find_first_port,Achilles-integration-test-3_0,bb92741c7b6df652ee493f396f40e97364c537e5,info.archinnov.achilles.embedded.PortFinderTest.try_to_find_first_port,,101
doanduyhai/Achilles,info.archinnov.achilles.embedded.PortFinderTest.try_to_find_first_port,Achilles-achilles-embedded,e3099bdce342910951c4862c78751fd81ed4552e,NO,1,101,99,info.archinnov.achilles.embedded.PortFinderTest.try_to_find_first_port,Achilles-integration-test-3_10,bb92741c7b6df652ee493f396f40e97364c537e5,info.archinnov.achilles.embedded.PortFinderTest.try_to_find_first_port,,101
doanduyhai/Achilles,info.archinnov.achilles.embedded.PortFinderTest.try_to_find_first_port,Achilles-achilles-embedded,e3099bdce342910951c4862c78751fd81ed4552e,NO,1,101,99,info.archinnov.achilles.embedded.PortFinderTest.try_to_find_first_port,Achilles-integration-test-3_2,bb92741c7b6df652ee493f396f40e97364c537e5,info.archinnov.achilles.embedded.PortFinderTest.try_to_find_first_port,,101
doanduyhai/Achilles,info.archinnov.achilles.embedded.PortFinderTest.try_to_find_first_port,Achilles-achilles-embedded,e3099bdce342910951c4862c78751fd81ed4552e,NO,1,101,99,info.archinnov.achilles.embedded.PortFinderTest.try_to_find_first_port,Achilles-integration-test-3_6,bb92741c7b6df652ee493f396f40e97364c537e5,info.archinnov.achilles.embedded.PortFinderTest.try_to_find_first_port,,50
doanduyhai/Achilles,info.archinnov.achilles.embedded.PortFinderTest.try_to_find_first_port,Achilles-achilles-embedded,e3099bdce342910951c4862c78751fd81ed4552e,NO,1,101,99,info.archinnov.achilles.embedded.PortFinderTest.try_to_find_first_port,Achilles-integration-test-3_7,bb92741c7b6df652ee493f396f40e97364c537e5,info.archinnov.achilles.embedded.PortFinderTest.try_to_find_first_port,,2
doanduyhai/Achilles,info.archinnov.achilles.embedded.PortFinderTest.try_to_find_first_port,Achilles-achilles-embedded,e3099bdce342910951c4862c78751fd81ed4552e,NO,1,101,99,info.archinnov.achilles.embedded.PortFinderTest.try_to_find_first_port,Achilles-integration-test-3_8,bb92741c7b6df652ee493f396f40e97364c537e5,info.archinnov.achilles.embedded.PortFinderTest.try_to_find_first_port,,13
doanduyhai/Achilles,info.archinnov.achilles.it.TestALLEntityAsChild.should_insert,Achilles-integration-test-2_1,e3099bdce342910951c4862c78751fd81ed4552e,NO,70,101,6930,,,,,,
doanduyhai/Achilles,info.archinnov.achilles.it.TestCRUDSimpleEntity.should_insert_with_insert_strategy_non_null_fields,Achilles-integration-test-2_1,e3099bdce342910951c4862c78751fd81ed4552e,OD,19,101,1881,info.archinnov.achilles.it.TestCRUDSimpleEntity.should_insert_with_insert_strategy_non_null_fields,,,,,
doanduyhai/Achilles,info.archinnov.achilles.it.TestDSLSimpleEntity.should_dsl_select_with_token_value,Achilles-integration-test-2_1,e3099bdce342910951c4862c78751fd81ed4552e,NO,65,101,6435,info.archinnov.achilles.it.TestDSLSimpleEntity.should_dsl_select_with_token_value,,,,,
doanduyhai/Achilles,info.archinnov.achilles.it.TestEntityWithComplexIndices.should_query_using_collection_index,Achilles-integration-test-2_1,e3099bdce342910951c4862c78751fd81ed4552e,OD,95,101,9405,info.archinnov.achilles.it.TestEntityWithComplexIndices.should_query_using_collection_index,,,,,
doanduyhai/Achilles,info.archinnov.achilles.it.TestEntityWithComplexIndices.should_query_using_full_collection_index,Achilles-integration-test-2_1,e3099bdce342910951c4862c78751fd81ed4552e,OD,10,101,990,info.archinnov.achilles.it.TestEntityWithComplexIndices.should_query_using_full_collection_index,,,,,
doanduyhai/Achilles,info.archinnov.achilles.it.TestEntityWithComplexIndices.should_query_using_index_and_clustering_column,Achilles-integration-test-2_1,e3099bdce342910951c4862c78751fd81ed4552e,OD,5,101,495,info.archinnov.achilles.it.TestEntityWithComplexIndices.should_query_using_index_and_clustering_column,,,,,
doanduyhai/Achilles,info.archinnov.achilles.it.TestEntityWithComplexIndices.should_query_using_index_and_clustering_column_slice,Achilles-integration-test-2_1,e3099bdce342910951c4862c78751fd81ed4552e,OD,6,101,594,,,,,,
doanduyhai/Achilles,info.archinnov.achilles.it.TestEntityWithComplexIndices.should_query_using_index_and_multi_clustering_columns_slice,Achilles-integration-test-2_1,e3099bdce342910951c4862c78751fd81ed4552e,OD,16,101,1584,info.archinnov.achilles.it.TestEntityWithComplexIndices.should_query_using_index_and_multi_clustering_columns_slice,,,,,
doanduyhai/Achilles,info.archinnov.achilles.it.TestEntityWithComplexIndices.should_query_using_map_key_entry,Achilles-integration-test-2_1,e3099bdce342910951c4862c78751fd81ed4552e,OD,8,101,792,info.archinnov.achilles.it.TestEntityWithComplexIndices.should_query_using_map_key_entry,,,,,
doanduyhai/Achilles,info.archinnov.achilles.it.TestEntityWithComplexIndices.should_query_using_map_key_index,Achilles-integration-test-2_1,e3099bdce342910951c4862c78751fd81ed4552e,OD,8,101,792,info.archinnov.achilles.it.TestEntityWithComplexIndices.should_query_using_map_key_index,,,,,
doanduyhai/Achilles,info.archinnov.achilles.it.TestEntityWithComplexIndices.should_query_using_map_key_value,Achilles-integration-test-2_1,e3099bdce342910951c4862c78751fd81ed4552e,OD,11,101,1089,info.archinnov.achilles.it.TestEntityWithComplexIndices.should_query_using_map_key_value,,,,,
doanduyhai/Achilles,info.archinnov.achilles.it.TestEntityWithComplexIndices.should_query_using_simple_index,Achilles-integration-test-2_1,e3099bdce342910951c4862c78751fd81ed4552e,OD,10,101,990,,,,,,
doanduyhai/Achilles,info.archinnov.achilles.it.bugs.TestEntityWithCaseSensitivePKIT.should_dsl_select_with_token_value,Achilles-integration-test-2_1,e3099bdce342910951c4862c78751fd81ed4552e,NO,38,101,3762,info.archinnov.achilles.it.bugs.TestEntityWithCaseSensitivePKIT.should_dsl_select_with_token_value,,,,,
doanduyhai/Achilles,info.archinnov.achilles.it.TestEntityWithIndicesForJSON.should_query_using_collection_index_fromJSON,Achilles-integration-test-2_2,e3099bdce342910951c4862c78751fd81ed4552e,OD,10,101,990,info.archinnov.achilles.it.TestEntityWithIndicesForJSON.should_query_using_collection_index_fromJSON,Achilles-integration-test-2_2,d59f3389e81e215a998a43cc6cd2eb5518ab7eff,info.archinnov.achilles.it.TestEntityWithIndicesForJSON.should_query_using_collection_index_fromJSON,1,10
doanduyhai/Achilles,info.archinnov.achilles.it.TestEntityWithIndicesForJSON.should_query_using_full_collection_index_fromJSON,Achilles-integration-test-2_2,e3099bdce342910951c4862c78751fd81ed4552e,OD,15,101,1485,info.archinnov.achilles.it.TestEntityWithIndicesForJSON.should_query_using_full_collection_index_fromJSON,Achilles-integration-test-2_2,d59f3389e81e215a998a43cc6cd2eb5518ab7eff,info.archinnov.achilles.it.TestEntityWithIndicesForJSON.should_query_using_collection_index_fromJSON,,10
doanduyhai/Achilles,info.archinnov.achilles.it.TestEntityWithIndicesForJSON.should_query_using_index_and_clustering_column_fromJSON,Achilles-integration-test-2_2,e3099bdce342910951c4862c78751fd81ed4552e,OD,13,101,1287,,,,,,
doanduyhai/Achilles,info.archinnov.achilles.it.TestEntityWithIndicesForJSON.should_query_using_map_key_entry_fromJSON,Achilles-integration-test-2_2,e3099bdce342910951c4862c78751fd81ed4552e,OD,10,101,990,info.archinnov.achilles.it.TestEntityWithIndicesForJSON.should_query_using_map_key_entry_fromJSON,Achilles-integration-test-2_2,d59f3389e81e215a998a43cc6cd2eb5518ab7eff,info.archinnov.achilles.it.TestEntityWithIndicesForJSON.should_query_using_collection_index_fromJSON,,10
doanduyhai/Achilles,info.archinnov.achilles.it.TestEntityWithIndicesForJSON.should_query_using_map_key_index_fromJSON,Achilles-integration-test-2_2,e3099bdce342910951c4862c78751fd81ed4552e,OD,9,101,891,info.archinnov.achilles.it.TestEntityWithIndicesForJSON.should_query_using_map_key_index_fromJSON,Achilles-integration-test-2_2,d59f3389e81e215a998a43cc6cd2eb5518ab7eff,info.archinnov.achilles.it.TestEntityWithIndicesForJSON.should_query_using_collection_index_fromJSON,1,10
doanduyhai/Achilles,info.archinnov.achilles.it.TestEntityWithIndicesForJSON.should_query_using_map_key_value_fromJSON,Achilles-integration-test-2_2,e3099bdce342910951c4862c78751fd81ed4552e,OD,19,101,1881,info.archinnov.achilles.it.TestEntityWithIndicesForJSON.should_query_using_map_key_value_fromJSON,Achilles-integration-test-2_2,d59f3389e81e215a998a43cc6cd2eb5518ab7eff,info.archinnov.achilles.it.TestEntityWithIndicesForJSON.should_query_using_collection_index_fromJSON,2,10
doanduyhai/Achilles,info.archinnov.achilles.it.TestEntityWithIndicesForJSON.should_query_using_simple_index_fromJSON,Achilles-integration-test-2_2,e3099bdce342910951c4862c78751fd81ed4552e,OD,89,101,8811,info.archinnov.achilles.it.TestEntityWithIndicesForJSON.should_query_using_simple_index_fromJSON,Achilles-integration-test-2_2,d59f3389e81e215a998a43cc6cd2eb5518ab7eff,info.archinnov.achilles.it.TestEntityWithIndicesForJSON.should_query_using_collection_index_fromJSON,2,10
doanduyhai/Achilles,info.archinnov.achilles.it.TestEntityForGroupByIT.should_select_sum_group_by_partition_keys,Achilles-integration-test-3_10,e3099bdce342910951c4862c78751fd81ed4552e,OD,17,101,1683,info.archinnov.achilles.it.TestEntityForGroupByIT.should_select_sum_group_by_partition_keys,,,,,
doanduyhai/Achilles,info.archinnov.achilles.it.TestEntityForGroupByIT.should_select_sum_group_by_partition_keys_and_one_clustering,Achilles-integration-test-3_10,e3099bdce342910951c4862c78751fd81ed4552e,OD,16,101,1584,info.archinnov.achilles.it.TestEntityForGroupByIT.should_select_sum_group_by_partition_keys_and_one_clustering,,,,,
doanduyhai/Achilles,info.archinnov.achilles.it.TestEntityWithSASIIndices.should_search_using_contains,Achilles-integration-test-3_7,e3099bdce342910951c4862c78751fd81ed4552e,OD,20,101,1980,,,,,,
doanduyhai/Achilles,info.archinnov.achilles.it.TestEntityWithSASIIndices.should_search_using_end_with,Achilles-integration-test-3_7,e3099bdce342910951c4862c78751fd81ed4552e,OD,79,101,7821,,,,,,
doanduyhai/Achilles,info.archinnov.achilles.it.TestEntityWithSASIIndices.should_search_using_eq_non_tokenizer,Achilles-integration-test-3_7,e3099bdce342910951c4862c78751fd81ed4552e,OD,13,101,1287,,,,,,
doanduyhai/Achilles,info.archinnov.achilles.it.TestEntityWithSASIIndices.should_search_using_like,Achilles-integration-test-3_7,e3099bdce342910951c4862c78751fd81ed4552e,OD,15,101,1485,info.archinnov.achilles.it.TestEntityWithSASIIndices.should_search_using_like,Achilles-integration-test-3_7,ac85374d778ff1e9812de037ef24ba06ab0b05b8,info.archinnov.achilles.it.TestEntityWithSASIIndices.should_search_using_like_non_tokenizer,1,7
doanduyhai/Achilles,info.archinnov.achilles.it.TestEntityWithSASIIndices.should_search_using_like_non_tokenizer,Achilles-integration-test-3_7,e3099bdce342910951c4862c78751fd81ed4552e,OD,13,101,1287,info.archinnov.achilles.it.TestEntityWithSASIIndices.should_search_using_like_non_tokenizer,Achilles-integration-test-3_7,ac85374d778ff1e9812de037ef24ba06ab0b05b8,info.archinnov.achilles.it.TestEntityWithSASIIndices.should_search_using_like_non_tokenizer,1,7
doanduyhai/Achilles,info.archinnov.achilles.it.TestEntityWithSASIIndices.should_search_using_prefix_non_tokenizer,Achilles-integration-test-3_7,e3099bdce342910951c4862c78751fd81ed4552e,OD,18,101,1782,info.archinnov.achilles.it.TestEntityWithSASIIndices.should_search_using_prefix_non_tokenizer,Achilles-integration-test-3_7,ac85374d778ff1e9812de037ef24ba06ab0b05b8,info.archinnov.achilles.it.TestEntityWithSASIIndices.should_search_using_like_non_tokenizer,1,7
Activiti/Activiti,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.aCreateStandaloneTaskForGroup,Activiti-activiti-spring-boot-starter,b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4,OD,59,101,5841,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.aCreateStandaloneTaskForGroup,Activiti-activiti-api-activiti-process-runtime-api-impl,7f54df3dcf9f8d2acbafb91d68f1c506b6bdb0f7,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.aCreateStandaloneTaskForGroup,,100
Activiti/Activiti,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.aCreateStandaloneTaskForGroup,Activiti-activiti-spring-boot-starter,b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4,OD,59,101,5841,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.aCreateStandaloneTaskForGroup,Activiti-activiti-api-activiti-task-runtime-api-impl,7f54df3dcf9f8d2acbafb91d68f1c506b6bdb0f7,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.aCreateStandaloneTaskForGroup,,100
Activiti/Activiti,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.aCreateStandaloneTaskForGroup,Activiti-activiti-spring-boot-starter,b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4,OD,59,101,5841,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.aCreateStandaloneTaskForGroup,Activiti-activiti-bpmn-converter,7f54df3dcf9f8d2acbafb91d68f1c506b6bdb0f7,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.aCreateStandaloneTaskForGroup,,101
Activiti/Activiti,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.aCreateStandaloneTaskForGroup,Activiti-activiti-spring-boot-starter,b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4,OD,59,101,5841,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.aCreateStandaloneTaskForGroup,Activiti-activiti-image-generator,7f54df3dcf9f8d2acbafb91d68f1c506b6bdb0f7,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.aCreateStandaloneTaskForGroup,,100
Activiti/Activiti,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.aCreateStandaloneTaskForGroup,Activiti-activiti-spring-boot-starter,b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4,OD,59,101,5841,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.aCreateStandaloneTaskForGroup,Activiti-activiti-json-converter,7f54df3dcf9f8d2acbafb91d68f1c506b6bdb0f7,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.aCreateStandaloneTaskForGroup,,100
Activiti/Activiti,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.aCreateStandaloneTaskForGroup,Activiti-activiti-spring-boot-starter,b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4,OD,59,101,5841,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.aCreateStandaloneTaskForGroup,Activiti-activiti-process-validation,7f54df3dcf9f8d2acbafb91d68f1c506b6bdb0f7,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.aCreateStandaloneTaskForGroup,,101
Activiti/Activiti,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.aCreateStandaloneTaskForGroup,Activiti-activiti-spring-boot-starter,b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4,OD,59,101,5841,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.aCreateStandaloneTaskForGroup,Activiti-activiti-spring,7f54df3dcf9f8d2acbafb91d68f1c506b6bdb0f7,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.aCreateStandaloneTaskForGroup,,100
Activiti/Activiti,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.aCreateStandaloneTaskForGroup,Activiti-activiti-spring-boot-starter,b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4,OD,59,101,5841,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.aCreateStandaloneTaskForGroup,Activiti-activiti-spring-boot-starter,7f54df3dcf9f8d2acbafb91d68f1c506b6bdb0f7,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.aCreateStandaloneTaskForGroup,60,96
Activiti/Activiti,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.aCreateStandaloneTaskForGroup,Activiti-activiti-spring-boot-starter,b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4,OD,59,101,5841,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.aCreateStandaloneTaskForGroup,Activiti-activiti-spring-identity,7f54df3dcf9f8d2acbafb91d68f1c506b6bdb0f7,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.aCreateStandaloneTaskForGroup,,100
Activiti/Activiti,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.aCreateStandaloneTaskForGroup,Activiti-activiti-spring-boot-starter,b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4,OD,59,101,5841,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.aCreateStandaloneTaskForGroup,Activiti-activiti-spring-security-policies,7f54df3dcf9f8d2acbafb91d68f1c506b6bdb0f7,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.aCreateStandaloneTaskForGroup,,100
Activiti/Activiti,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.bClaimAndRelease,Activiti-activiti-spring-boot-starter,b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4,OD,69,101,6831,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.bClaimAndRelease,Activiti-activiti-api-activiti-process-runtime-api-impl,7f54df3dcf9f8d2acbafb91d68f1c506b6bdb0f7,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.aCreateStandaloneTaskForGroup,,100
Activiti/Activiti,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.bClaimAndRelease,Activiti-activiti-spring-boot-starter,b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4,OD,69,101,6831,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.bClaimAndRelease,Activiti-activiti-api-activiti-task-runtime-api-impl,7f54df3dcf9f8d2acbafb91d68f1c506b6bdb0f7,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.aCreateStandaloneTaskForGroup,,100
Activiti/Activiti,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.bClaimAndRelease,Activiti-activiti-spring-boot-starter,b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4,OD,69,101,6831,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.bClaimAndRelease,Activiti-activiti-bpmn-converter,7f54df3dcf9f8d2acbafb91d68f1c506b6bdb0f7,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.aCreateStandaloneTaskForGroup,,101
Activiti/Activiti,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.bClaimAndRelease,Activiti-activiti-spring-boot-starter,b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4,OD,69,101,6831,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.bClaimAndRelease,Activiti-activiti-image-generator,7f54df3dcf9f8d2acbafb91d68f1c506b6bdb0f7,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.aCreateStandaloneTaskForGroup,,100
Activiti/Activiti,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.bClaimAndRelease,Activiti-activiti-spring-boot-starter,b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4,OD,69,101,6831,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.bClaimAndRelease,Activiti-activiti-json-converter,7f54df3dcf9f8d2acbafb91d68f1c506b6bdb0f7,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.aCreateStandaloneTaskForGroup,,100
Activiti/Activiti,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.bClaimAndRelease,Activiti-activiti-spring-boot-starter,b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4,OD,69,101,6831,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.bClaimAndRelease,Activiti-activiti-process-validation,7f54df3dcf9f8d2acbafb91d68f1c506b6bdb0f7,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.aCreateStandaloneTaskForGroup,,101
Activiti/Activiti,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.bClaimAndRelease,Activiti-activiti-spring-boot-starter,b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4,OD,69,101,6831,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.bClaimAndRelease,Activiti-activiti-spring,7f54df3dcf9f8d2acbafb91d68f1c506b6bdb0f7,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.aCreateStandaloneTaskForGroup,,100
Activiti/Activiti,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.bClaimAndRelease,Activiti-activiti-spring-boot-starter,b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4,OD,69,101,6831,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.bClaimAndRelease,Activiti-activiti-spring-boot-starter,7f54df3dcf9f8d2acbafb91d68f1c506b6bdb0f7,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.aCreateStandaloneTaskForGroup,61,96
Activiti/Activiti,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.bClaimAndRelease,Activiti-activiti-spring-boot-starter,b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4,OD,69,101,6831,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.bClaimAndRelease,Activiti-activiti-spring-identity,7f54df3dcf9f8d2acbafb91d68f1c506b6bdb0f7,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.aCreateStandaloneTaskForGroup,,100
Activiti/Activiti,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.bClaimAndRelease,Activiti-activiti-spring-boot-starter,b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4,OD,69,101,6831,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.bClaimAndRelease,Activiti-activiti-spring-security-policies,7f54df3dcf9f8d2acbafb91d68f1c506b6bdb0f7,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.aCreateStandaloneTaskForGroup,,100
Activiti/Activiti,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.eCreateStandaloneTaskAndClaimAndReleaseUnAuthorized,Activiti-activiti-spring-boot-starter,b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4,OD,59,101,5841,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.eCreateStandaloneTaskAndClaimAndReleaseUnAuthorized,Activiti-activiti-api-activiti-process-runtime-api-impl,7f54df3dcf9f8d2acbafb91d68f1c506b6bdb0f7,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.aCreateStandaloneTaskForGroup,,100
Activiti/Activiti,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.eCreateStandaloneTaskAndClaimAndReleaseUnAuthorized,Activiti-activiti-spring-boot-starter,b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4,OD,59,101,5841,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.eCreateStandaloneTaskAndClaimAndReleaseUnAuthorized,Activiti-activiti-api-activiti-task-runtime-api-impl,7f54df3dcf9f8d2acbafb91d68f1c506b6bdb0f7,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.aCreateStandaloneTaskForGroup,,100
Activiti/Activiti,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.eCreateStandaloneTaskAndClaimAndReleaseUnAuthorized,Activiti-activiti-spring-boot-starter,b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4,OD,59,101,5841,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.eCreateStandaloneTaskAndClaimAndReleaseUnAuthorized,Activiti-activiti-bpmn-converter,7f54df3dcf9f8d2acbafb91d68f1c506b6bdb0f7,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.aCreateStandaloneTaskForGroup,,101
Activiti/Activiti,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.eCreateStandaloneTaskAndClaimAndReleaseUnAuthorized,Activiti-activiti-spring-boot-starter,b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4,OD,59,101,5841,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.eCreateStandaloneTaskAndClaimAndReleaseUnAuthorized,Activiti-activiti-image-generator,7f54df3dcf9f8d2acbafb91d68f1c506b6bdb0f7,org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.aCreateStandaloneTaskForGroup,,100
